x-axis,1,2
second,Volt,Volt
-10.000000E+00,,
-9.995000E+00,,
-9.990000E+00,,
-9.985000E+00,+800.503E-03,+900.628E-03
-9.980000E+00,+744.221E-03,+771.985E-03
-9.975000E+00,+623.618E-03,+723.744E-03
-9.970000E+00,+583.417E-03,+643.342E-03
-9.965000E+00,+559.296E-03,+562.940E-03
-9.960000E+00,+511.055E-03,+562.940E-03
-9.955000E+00,+503.015E-03,+562.940E-03
-9.950000E+00,+462.814E-03,+522.739E-03
-9.945000E+00,+543.216E-03,+570.980E-03
-9.940000E+00,+559.296E-03,+627.261E-03
-9.935000E+00,+583.417E-03,+691.583E-03
-9.930000E+00,+687.940E-03,+691.583E-03
-9.925000E+00,+744.221E-03,+763.945E-03
-9.920000E+00,+784.422E-03,+876.507E-03
-9.915000E+00,+800.503E-03,+900.628E-03
-9.910000E+00,+905.025E-03,+964.950E-03
-9.905000E+00,+985.427E-03,+1.053392E+00
-9.900000E+00,+1.025628E+00,+1.165955E+00
-9.895000E+00,+1.146231E+00,+1.182035E+00
-9.890000E+00,+1.258794E+00,+1.262437E+00
-9.885000E+00,+1.411558E+00,+1.326759E+00
-9.880000E+00,+1.467839E+00,+1.407161E+00
-9.875000E+00,+1.628643E+00,+1.487563E+00
-9.870000E+00,+1.717085E+00,+1.527764E+00
-9.865000E+00,+1.902010E+00,+1.608166E+00
-9.860000E+00,+1.974372E+00,+1.624246E+00
-9.855000E+00,+2.151256E+00,+1.648367E+00
-9.850000E+00,+2.231658E+00,+1.648367E+00
-9.845000E+00,+2.312060E+00,+1.576005E+00
-9.840000E+00,+2.352261E+00,+1.648367E+00
-9.835000E+00,+2.408543E+00,+1.664447E+00
-9.830000E+00,+2.432663E+00,+1.648367E+00
-9.825000E+00,+2.472864E+00,+1.648367E+00
-9.820000E+00,+2.513065E+00,+1.648367E+00
-9.815000E+00,+2.529146E+00,+1.632286E+00
-9.810000E+00,+2.529146E+00,+1.608166E+00
-9.805000E+00,+2.448744E+00,+1.648367E+00
-9.800000E+00,+2.472864E+00,+1.567965E+00
-9.795000E+00,+2.416583E+00,+1.616206E+00
-9.790000E+00,+2.368342E+00,+1.608166E+00
-9.785000E+00,+2.336181E+00,+1.632286E+00
-9.780000E+00,+2.304020E+00,+1.648367E+00
-9.775000E+00,+2.191457E+00,+1.648367E+00
-9.770000E+00,+2.094975E+00,+1.648367E+00
-9.765000E+00,+1.998492E+00,+1.592085E+00
-9.760000E+00,+1.885930E+00,+1.584045E+00
-9.755000E+00,+1.789447E+00,+1.567965E+00
-9.750000E+00,+1.628643E+00,+1.487563E+00
-9.745000E+00,+1.532161E+00,+1.045352E+00
-9.740000E+00,+1.387437E+00,+1.375000E+00
-9.735000E+00,+1.323116E+00,+1.286558E+00
-9.730000E+00,+1.226633E+00,+1.214196E+00
-9.725000E+00,+1.106030E+00,+1.165955E+00
-9.720000E+00,+1.033668E+00,+1.077512E+00
-9.715000E+00,+945.226E-03,+1.013191E+00
-9.710000E+00,+880.905E-03,+948.869E-03
-9.705000E+00,+792.462E-03,+860.427E-03
-9.700000E+00,+784.422E-03,+844.347E-03
-9.695000E+00,+744.221E-03,+804.146E-03
-9.690000E+00,+728.141E-03,+780.025E-03
-9.685000E+00,+728.141E-03,+747.864E-03
-9.680000E+00,+736.181E-03,+771.985E-03
-9.675000E+00,+744.221E-03,+804.146E-03
-9.670000E+00,+808.543E-03,+844.347E-03
-9.665000E+00,+824.623E-03,+844.347E-03
-9.660000E+00,+888.945E-03,+900.628E-03
-9.655000E+00,+905.025E-03,+956.909E-03
-9.650000E+00,+985.427E-03,+1.045352E+00
-9.645000E+00,+1.057789E+00,+1.101633E+00
-9.640000E+00,+1.114070E+00,+1.165955E+00
-9.635000E+00,+1.194472E+00,+1.246357E+00
-9.630000E+00,+1.258794E+00,+1.318719E+00
-9.625000E+00,+1.307035E+00,+1.366960E+00
-9.620000E+00,+1.475879E+00,+1.479523E+00
-9.615000E+00,+1.604523E+00,+1.431281E+00
-9.610000E+00,+1.717085E+00,+1.535804E+00
-9.605000E+00,+1.829648E+00,+1.576005E+00
-9.600000E+00,+1.950251E+00,+1.567965E+00
-9.595000E+00,+2.038693E+00,+1.616206E+00
-9.590000E+00,+2.151256E+00,+1.608166E+00
-9.585000E+00,+2.207538E+00,+1.648367E+00
-9.580000E+00,+2.312060E+00,+1.592085E+00
-9.575000E+00,+2.352261E+00,+1.648367E+00
-9.570000E+00,+2.392462E+00,+1.640327E+00
-9.565000E+00,+2.432663E+00,+1.608166E+00
-9.560000E+00,+2.432663E+00,+1.632286E+00
-9.555000E+00,+2.472864E+00,+1.616206E+00
-9.550000E+00,+2.513065E+00,+1.608166E+00
-9.545000E+00,+2.505025E+00,+1.608166E+00
-9.540000E+00,+2.432663E+00,+1.632286E+00
-9.535000E+00,+2.408543E+00,+1.648367E+00
-9.530000E+00,+2.328141E+00,+1.648367E+00
-9.525000E+00,+2.312060E+00,+1.648367E+00
-9.520000E+00,+2.312060E+00,+1.648367E+00
-9.515000E+00,+2.255779E+00,+1.624246E+00
-9.510000E+00,+2.207538E+00,+1.648367E+00
-9.505000E+00,+2.111055E+00,+1.616206E+00
-9.500000E+00,+1.990452E+00,+1.648367E+00
-9.495000E+00,+1.902010E+00,+1.608166E+00
-9.490000E+00,+1.813568E+00,+1.543844E+00
-9.485000E+00,+1.709045E+00,+1.511683E+00
-9.480000E+00,+1.588442E+00,+1.447362E+00
-9.475000E+00,+1.467839E+00,+1.407161E+00
-9.470000E+00,+1.339196E+00,+1.334799E+00
-9.465000E+00,+1.226633E+00,+1.246357E+00
-9.460000E+00,+1.130151E+00,+1.198116E+00
-9.455000E+00,+1.065829E+00,+1.133794E+00
-9.450000E+00,+985.427E-03,+1.045352E+00
-9.445000E+00,+872.864E-03,+956.909E-03
-9.440000E+00,+824.623E-03,+860.427E-03
-9.435000E+00,+784.422E-03,+804.146E-03
-9.430000E+00,+784.422E-03,+804.146E-03
-9.425000E+00,+744.221E-03,+763.945E-03
-9.420000E+00,+695.980E-03,+763.945E-03
-9.415000E+00,+663.819E-03,+747.864E-03
-9.410000E+00,+728.141E-03,+763.945E-03
-9.405000E+00,+736.181E-03,+804.146E-03
-9.400000E+00,+744.221E-03,+804.146E-03
-9.395000E+00,+784.422E-03,+812.186E-03
-9.390000E+00,+800.503E-03,+884.548E-03
-9.385000E+00,+888.945E-03,+924.749E-03
-9.380000E+00,+937.186E-03,+1.005151E+00
-9.375000E+00,+945.226E-03,+1.045352E+00
-9.370000E+00,+1.033668E+00,+1.125754E+00
-9.365000E+00,+1.146231E+00,+1.182035E+00
-9.360000E+00,+1.250754E+00,+1.230276E+00
-9.355000E+00,+1.298995E+00,+1.310678E+00
-9.350000E+00,+1.347236E+00,+1.366960E+00
-9.345000E+00,+1.516080E+00,+1.407161E+00
-9.340000E+00,+1.668844E+00,+1.447362E+00
-9.335000E+00,+1.781407E+00,+1.527764E+00
-9.330000E+00,+1.829648E+00,+1.567965E+00
-9.325000E+00,+1.990452E+00,+1.567965E+00
-9.320000E+00,+2.119095E+00,+1.648367E+00
-9.315000E+00,+2.207538E+00,+1.624246E+00
-9.310000E+00,+2.271859E+00,+1.648367E+00
-9.305000E+00,+2.279899E+00,+1.640327E+00
-9.300000E+00,+2.312060E+00,+1.567965E+00
-9.295000E+00,+2.400502E+00,+1.608166E+00
-9.290000E+00,+2.368342E+00,+1.608166E+00
-9.285000E+00,+2.416583E+00,+1.648367E+00
-9.280000E+00,+2.400502E+00,+1.616206E+00
-9.275000E+00,+2.432663E+00,+1.608166E+00
-9.270000E+00,+2.392462E+00,+1.608166E+00
-9.265000E+00,+2.392462E+00,+1.640327E+00
-9.260000E+00,+2.328141E+00,+1.648367E+00
-9.255000E+00,+2.279899E+00,+1.648367E+00
-9.250000E+00,+2.312060E+00,+1.648367E+00
-9.245000E+00,+2.143216E+00,+1.640327E+00
-9.240000E+00,+2.111055E+00,+1.616206E+00
-9.235000E+00,+2.006533E+00,+1.624246E+00
-9.230000E+00,+1.910050E+00,+1.567965E+00
-9.225000E+00,+1.829648E+00,+1.527764E+00
-9.220000E+00,+1.660804E+00,+1.447362E+00
-9.215000E+00,+1.556281E+00,+1.431281E+00
-9.210000E+00,+1.379397E+00,+1.342839E+00
-9.205000E+00,+1.242714E+00,+1.302638E+00
-9.200000E+00,+1.186432E+00,+1.246357E+00
-9.195000E+00,+1.097990E+00,+1.157914E+00
-9.190000E+00,+1.033668E+00,+1.085553E+00
-9.185000E+00,+945.226E-03,+981.030E-03
-9.180000E+00,+864.824E-03,+892.588E-03
-9.175000E+00,+744.221E-03,+844.347E-03
-9.170000E+00,+704.020E-03,+796.105E-03
-9.165000E+00,+663.819E-03,+763.945E-03
-9.160000E+00,+623.618E-03,+699.623E-03
-9.155000E+00,+647.739E-03,+651.382E-03
-9.150000E+00,+583.417E-03,+643.342E-03
-9.145000E+00,+623.618E-03,+643.342E-03
-9.140000E+00,+615.578E-03,+683.543E-03
-9.135000E+00,+663.819E-03,+707.663E-03
-9.130000E+00,+704.020E-03,+715.703E-03
-9.125000E+00,+744.221E-03,+763.945E-03
-9.120000E+00,+752.261E-03,+844.347E-03
-9.115000E+00,+840.704E-03,+884.548E-03
-9.110000E+00,+888.945E-03,+948.869E-03
-9.105000E+00,+969.347E-03,+997.110E-03
-9.100000E+00,+1.025628E+00,+1.045352E+00
-9.095000E+00,+1.073869E+00,+1.125754E+00
-9.090000E+00,+1.162312E+00,+1.206156E+00
-9.085000E+00,+1.226633E+00,+1.270477E+00
-9.080000E+00,+1.371357E+00,+1.326759E+00
-9.075000E+00,+1.427638E+00,+1.407161E+00
-9.070000E+00,+1.532161E+00,+1.415201E+00
-9.065000E+00,+1.668844E+00,+1.487563E+00
-9.060000E+00,+1.813568E+00,+1.592085E+00
-9.055000E+00,+1.918090E+00,+1.576005E+00
-9.050000E+00,+2.070854E+00,+1.608166E+00
-9.045000E+00,+2.191457E+00,+1.640327E+00
-9.040000E+00,+2.255779E+00,+1.624246E+00
-9.035000E+00,+2.336181E+00,+1.608166E+00
-9.030000E+00,+2.352261E+00,+1.648367E+00
-9.025000E+00,+2.352261E+00,+1.648367E+00
-9.020000E+00,+2.432663E+00,+1.648367E+00
-9.015000E+00,+2.416583E+00,+1.608166E+00
-9.010000E+00,+2.408543E+00,+1.648367E+00
-9.005000E+00,+2.360301E+00,+1.640327E+00
-9.000000E+00,+2.432663E+00,+1.608166E+00
-8.995000E+00,+2.384422E+00,+1.616206E+00
-8.990000E+00,+2.352261E+00,+1.648367E+00
-8.985000E+00,+2.312060E+00,+1.648367E+00
-8.980000E+00,+2.231658E+00,+1.640327E+00
-8.975000E+00,+2.191457E+00,+1.608166E+00
-8.970000E+00,+2.070854E+00,+1.608166E+00
-8.965000E+00,+2.014573E+00,+1.608166E+00
-8.960000E+00,+1.902010E+00,+1.551884E+00
-8.955000E+00,+1.749246E+00,+1.527764E+00
-8.950000E+00,+1.628643E+00,+1.447362E+00
-8.945000E+00,+1.548241E+00,+1.407161E+00
-8.940000E+00,+1.387437E+00,+1.350879E+00
-8.935000E+00,+1.282915E+00,+1.302638E+00
-8.930000E+00,+1.234673E+00,+1.214196E+00
-8.925000E+00,+1.146231E+00,+1.165955E+00
-8.920000E+00,+1.057789E+00,+1.053392E+00
-8.915000E+00,+961.307E-03,+1.045352E+00
-8.910000E+00,+888.945E-03,+964.950E-03
-8.905000E+00,+832.663E-03,+852.387E-03
-8.900000E+00,+784.422E-03,+844.347E-03
-8.895000E+00,+744.221E-03,+828.266E-03
-8.890000E+00,+704.020E-03,+820.226E-03
-8.885000E+00,+704.020E-03,+788.065E-03
-8.880000E+00,+728.141E-03,+771.985E-03
-8.875000E+00,+704.020E-03,+763.945E-03
-8.870000E+00,+744.221E-03,+804.146E-03
-8.865000E+00,+784.422E-03,+844.347E-03
-8.860000E+00,+784.422E-03,+868.467E-03
-8.855000E+00,+832.663E-03,+916.708E-03
-8.850000E+00,+864.824E-03,+924.749E-03
-8.845000E+00,+953.266E-03,+981.030E-03
-8.840000E+00,+1.017588E+00,+1.085553E+00
-8.835000E+00,+1.089950E+00,+1.125754E+00
-8.830000E+00,+1.170352E+00,+1.198116E+00
-8.825000E+00,+1.186432E+00,+1.246357E+00
-8.820000E+00,+1.307035E+00,+1.334799E+00
-8.815000E+00,+1.419598E+00,+1.366960E+00
-8.810000E+00,+1.491960E+00,+1.431281E+00
-8.805000E+00,+1.620603E+00,+1.487563E+00
-8.800000E+00,+1.789447E+00,+1.527764E+00
-8.795000E+00,+1.918090E+00,+1.600126E+00
-8.790000E+00,+1.990452E+00,+1.584045E+00
-8.785000E+00,+2.111055E+00,+1.632286E+00
-8.780000E+00,+2.191457E+00,+1.608166E+00
-8.775000E+00,+2.271859E+00,+1.608166E+00
-8.770000E+00,+2.352261E+00,+1.648367E+00
-8.765000E+00,+2.352261E+00,+1.608166E+00
-8.760000E+00,+2.416583E+00,+1.632286E+00
-8.755000E+00,+2.392462E+00,+1.648367E+00
-8.750000E+00,+2.432663E+00,+1.648367E+00
-8.745000E+00,+2.464824E+00,+1.640327E+00
-8.740000E+00,+2.432663E+00,+1.648367E+00
-8.735000E+00,+2.432663E+00,+1.632286E+00
-8.730000E+00,+2.360301E+00,+1.608166E+00
-8.725000E+00,+2.352261E+00,+1.608166E+00
-8.720000E+00,+2.304020E+00,+1.584045E+00
-8.715000E+00,+2.255779E+00,+1.624246E+00
-8.710000E+00,+2.191457E+00,+1.624246E+00
-8.705000E+00,+2.159296E+00,+1.640327E+00
-8.700000E+00,+2.030653E+00,+1.608166E+00
-8.695000E+00,+1.950251E+00,+1.600126E+00
-8.690000E+00,+1.853769E+00,+1.551884E+00
-8.685000E+00,+1.741206E+00,+1.527764E+00
-8.680000E+00,+1.628643E+00,+1.479523E+00
-8.675000E+00,+1.467839E+00,+1.407161E+00
-8.670000E+00,+1.339196E+00,+1.358920E+00
-8.665000E+00,+1.226633E+00,+1.310678E+00
-8.660000E+00,+1.162312E+00,+1.222236E+00
-8.655000E+00,+1.106030E+00,+1.133794E+00
-8.650000E+00,+1.025628E+00,+1.045352E+00
-8.645000E+00,+937.186E-03,+972.990E-03
-8.640000E+00,+888.945E-03,+924.749E-03
-8.635000E+00,+848.744E-03,+884.548E-03
-8.630000E+00,+752.261E-03,+812.186E-03
-8.625000E+00,+744.221E-03,+763.945E-03
-8.620000E+00,+704.020E-03,+788.065E-03
-8.615000E+00,+712.060E-03,+739.824E-03
-8.610000E+00,+720.100E-03,+747.864E-03
-8.605000E+00,+704.020E-03,+796.105E-03
-8.600000E+00,+744.221E-03,+804.146E-03
-8.595000E+00,+784.422E-03,+820.226E-03
-8.590000E+00,+784.422E-03,+844.347E-03
-8.585000E+00,+864.824E-03,+908.668E-03
-8.580000E+00,+937.186E-03,+956.909E-03
-8.575000E+00,+985.427E-03,+1.045352E+00
-8.570000E+00,+1.033668E+00,+1.093593E+00
-8.565000E+00,+1.097990E+00,+1.141834E+00
-8.560000E+00,+1.194472E+00,+1.230276E+00
-8.555000E+00,+1.226633E+00,+1.286558E+00
-8.550000E+00,+1.387437E+00,+1.326759E+00
-8.545000E+00,+1.427638E+00,+1.375000E+00
-8.540000E+00,+1.540201E+00,+1.463442E+00
-8.535000E+00,+1.628643E+00,+1.511683E+00
-8.530000E+00,+1.781407E+00,+1.559925E+00
-8.525000E+00,+1.869849E+00,+1.608166E+00
-8.520000E+00,+1.958291E+00,+1.648367E+00
-8.515000E+00,+2.046734E+00,+1.608166E+00
-8.510000E+00,+2.135176E+00,+1.608166E+00
-8.505000E+00,+2.223618E+00,+1.648367E+00
-8.500000E+00,+2.271859E+00,+1.648367E+00
-8.495000E+00,+2.344221E+00,+1.648367E+00
-8.490000E+00,+2.368342E+00,+1.624246E+00
-8.485000E+00,+2.392462E+00,+1.624246E+00
-8.480000E+00,+2.416583E+00,+1.672487E+00
-8.475000E+00,+2.392462E+00,+1.567965E+00
-8.470000E+00,+2.392462E+00,+1.648367E+00
-8.465000E+00,+2.392462E+00,+1.648367E+00
-8.460000E+00,+2.336181E+00,+1.632286E+00
-8.455000E+00,+2.352261E+00,+1.648367E+00
-8.450000E+00,+2.271859E+00,+1.608166E+00
-8.445000E+00,+2.191457E+00,+1.656407E+00
-8.440000E+00,+2.175377E+00,+1.648367E+00
-8.435000E+00,+2.135176E+00,+1.624246E+00
-8.430000E+00,+2.038693E+00,+1.616206E+00
-8.425000E+00,+1.950251E+00,+1.648367E+00
-8.420000E+00,+1.893970E+00,+1.608166E+00
-8.415000E+00,+1.765327E+00,+1.567965E+00
-8.410000E+00,+1.709045E+00,+1.543844E+00
-8.405000E+00,+1.636683E+00,+1.519724E+00
-8.400000E+00,+1.548241E+00,+1.407161E+00
-8.395000E+00,+1.459799E+00,+1.431281E+00
-8.390000E+00,+1.371357E+00,+1.366960E+00
-8.385000E+00,+1.282915E+00,+1.326759E+00
-8.380000E+00,+1.266834E+00,+1.286558E+00
-8.375000E+00,+1.146231E+00,+1.206156E+00
-8.370000E+00,+1.114070E+00,+1.206156E+00
-8.365000E+00,+1.089950E+00,+1.149874E+00
-8.360000E+00,+1.065829E+00,+1.125754E+00
-8.355000E+00,+1.025628E+00,+1.061432E+00
-8.350000E+00,+905.025E-03,+1.005151E+00
-8.345000E+00,+937.186E-03,+997.110E-03
-8.340000E+00,+905.025E-03,+989.070E-03
-8.335000E+00,+896.985E-03,+989.070E-03
-8.330000E+00,+913.065E-03,+997.110E-03
-8.325000E+00,+945.226E-03,+964.950E-03
-8.320000E+00,+945.226E-03,+981.030E-03
-8.315000E+00,+945.226E-03,+1.005151E+00
-8.310000E+00,+985.427E-03,+1.021231E+00
-8.305000E+00,+985.427E-03,+1.085553E+00
-8.300000E+00,+1.025628E+00,+1.125754E+00
-8.295000E+00,+1.065829E+00,+1.125754E+00
-8.290000E+00,+1.106030E+00,+1.165955E+00
-8.285000E+00,+1.210553E+00,+1.206156E+00
-8.280000E+00,+1.194472E+00,+1.270477E+00
-8.275000E+00,+1.266834E+00,+1.286558E+00
-8.270000E+00,+1.347236E+00,+1.375000E+00
-8.265000E+00,+1.387437E+00,+1.407161E+00
-8.260000E+00,+1.516080E+00,+1.447362E+00
-8.255000E+00,+1.548241E+00,+1.455402E+00
-8.250000E+00,+1.668844E+00,+1.487563E+00
-8.245000E+00,+1.757286E+00,+1.543844E+00
-8.240000E+00,+1.853769E+00,+1.584045E+00
-8.235000E+00,+1.926131E+00,+1.608166E+00
-8.230000E+00,+2.030653E+00,+1.616206E+00
-8.225000E+00,+2.070854E+00,+1.608166E+00
-8.220000E+00,+2.183417E+00,+1.608166E+00
-8.215000E+00,+2.167337E+00,+1.624246E+00
-8.210000E+00,+2.231658E+00,+1.632286E+00
-8.205000E+00,+2.231658E+00,+1.672487E+00
-8.200000E+00,+2.271859E+00,+1.648367E+00
-8.195000E+00,+2.304020E+00,+1.616206E+00
-8.190000E+00,+2.279899E+00,+1.648367E+00
-8.185000E+00,+2.247739E+00,+1.632286E+00
-8.180000E+00,+2.199497E+00,+1.640327E+00
-8.175000E+00,+2.151256E+00,+1.648367E+00
-8.170000E+00,+2.183417E+00,+1.648367E+00
-8.165000E+00,+2.111055E+00,+1.648367E+00
-8.160000E+00,+2.062814E+00,+1.632286E+00
-8.155000E+00,+1.998492E+00,+1.648367E+00
-8.150000E+00,+1.910050E+00,+1.608166E+00
-8.145000E+00,+1.789447E+00,+1.600126E+00
-8.140000E+00,+1.725126E+00,+1.567965E+00
-8.135000E+00,+1.644724E+00,+1.487563E+00
-8.130000E+00,+1.556281E+00,+1.487563E+00
-8.125000E+00,+1.467839E+00,+1.447362E+00
-8.120000E+00,+1.419598E+00,+1.366960E+00
-8.115000E+00,+1.307035E+00,+1.342839E+00
-8.110000E+00,+1.226633E+00,+1.326759E+00
-8.105000E+00,+1.218593E+00,+1.246357E+00
-8.100000E+00,+1.146231E+00,+1.206156E+00
-8.095000E+00,+1.138191E+00,+1.165955E+00
-8.090000E+00,+1.089950E+00,+1.125754E+00
-8.085000E+00,+1.017588E+00,+1.101633E+00
-8.080000E+00,+961.307E-03,+1.045352E+00
-8.075000E+00,+985.427E-03,+1.005151E+00
-8.070000E+00,+945.226E-03,+972.990E-03
-8.065000E+00,+929.146E-03,+964.950E-03
-8.060000E+00,+921.106E-03,+964.950E-03
-8.055000E+00,+913.065E-03,+1.005151E+00
-8.050000E+00,+945.226E-03,+1.005151E+00
-8.045000E+00,+945.226E-03,+1.005151E+00
-8.040000E+00,+985.427E-03,+1.021231E+00
-8.035000E+00,+1.041709E+00,+1.085553E+00
-8.030000E+00,+1.065829E+00,+1.125754E+00
-8.025000E+00,+1.106030E+00,+1.165955E+00
-8.020000E+00,+1.194472E+00,+1.198116E+00
-8.015000E+00,+1.162312E+00,+1.222236E+00
-8.010000E+00,+1.210553E+00,+1.270477E+00
-8.005000E+00,+1.258794E+00,+1.286558E+00
-8.000000E+00,+1.307035E+00,+1.366960E+00
-7.995000E+00,+1.355276E+00,+1.366960E+00
-7.990000E+00,+1.443719E+00,+1.407161E+00
-7.985000E+00,+1.516080E+00,+1.487563E+00
-7.980000E+00,+1.588442E+00,+1.479523E+00
-7.975000E+00,+1.668844E+00,+1.527764E+00
-7.970000E+00,+1.749246E+00,+1.527764E+00
-7.965000E+00,+1.829648E+00,+1.592085E+00
-7.960000E+00,+1.926131E+00,+1.592085E+00
-7.955000E+00,+1.998492E+00,+1.648367E+00
-7.950000E+00,+2.070854E+00,+1.648367E+00
-7.945000E+00,+2.046734E+00,+1.672487E+00
-7.940000E+00,+2.167337E+00,+1.608166E+00
-7.935000E+00,+2.191457E+00,+1.648367E+00
-7.930000E+00,+2.199497E+00,+1.648367E+00
-7.925000E+00,+2.231658E+00,+1.648367E+00
-7.920000E+00,+2.263819E+00,+1.648367E+00
-7.915000E+00,+2.271859E+00,+1.648367E+00
-7.910000E+00,+2.247739E+00,+1.648367E+00
-7.905000E+00,+2.263819E+00,+1.648367E+00
-7.900000E+00,+2.231658E+00,+1.648367E+00
-7.895000E+00,+2.183417E+00,+1.688568E+00
-7.890000E+00,+2.151256E+00,+1.624246E+00
-7.885000E+00,+2.111055E+00,+1.648367E+00
-7.880000E+00,+2.030653E+00,+1.616206E+00
-7.875000E+00,+1.950251E+00,+1.608166E+00
-7.870000E+00,+1.893970E+00,+1.576005E+00
-7.865000E+00,+1.789447E+00,+1.567965E+00
-7.860000E+00,+1.692965E+00,+1.519724E+00
-7.855000E+00,+1.596482E+00,+1.487563E+00
-7.850000E+00,+1.508040E+00,+1.447362E+00
-7.845000E+00,+1.483920E+00,+1.407161E+00
-7.840000E+00,+1.355276E+00,+1.350879E+00
-7.835000E+00,+1.258794E+00,+1.302638E+00
-7.830000E+00,+1.194472E+00,+1.286558E+00
-7.825000E+00,+1.146231E+00,+1.206156E+00
-7.820000E+00,+1.106030E+00,+1.165955E+00
-7.815000E+00,+1.089950E+00,+1.125754E+00
-7.810000E+00,+1.025628E+00,+1.045352E+00
-7.805000E+00,+977.387E-03,+1.037311E+00
-7.800000E+00,+945.226E-03,+1.005151E+00
-7.795000E+00,+937.186E-03,+972.990E-03
-7.790000E+00,+905.025E-03,+964.950E-03
-7.785000E+00,+905.025E-03,+924.749E-03
-7.780000E+00,+905.025E-03,+964.950E-03
-7.775000E+00,+905.025E-03,+964.950E-03
-7.770000E+00,+1.009548E+00,+1.005151E+00
-7.765000E+00,+937.186E-03,+997.110E-03
-7.760000E+00,+985.427E-03,+1.029271E+00
-7.755000E+00,+1.025628E+00,+1.077512E+00
-7.750000E+00,+1.065829E+00,+1.085553E+00
-7.745000E+00,+1.114070E+00,+1.165955E+00
-7.740000E+00,+1.162312E+00,+1.222236E+00
-7.735000E+00,+1.170352E+00,+1.254397E+00
-7.730000E+00,+1.250754E+00,+1.278518E+00
-7.725000E+00,+1.307035E+00,+1.326759E+00
-7.720000E+00,+1.355276E+00,+1.375000E+00
-7.715000E+00,+1.443719E+00,+1.447362E+00
-7.710000E+00,+1.572362E+00,+1.447362E+00
-7.705000E+00,+1.660804E+00,+1.479523E+00
-7.700000E+00,+1.749246E+00,+1.527764E+00
-7.695000E+00,+1.861809E+00,+1.567965E+00
-7.690000E+00,+1.893970E+00,+1.624246E+00
-7.685000E+00,+2.006533E+00,+1.608166E+00
-7.680000E+00,+2.070854E+00,+1.648367E+00
-7.675000E+00,+2.151256E+00,+1.648367E+00
-7.670000E+00,+2.183417E+00,+1.616206E+00
-7.665000E+00,+2.231658E+00,+1.648367E+00
-7.660000E+00,+2.247739E+00,+1.624246E+00
-7.655000E+00,+2.271859E+00,+1.648367E+00
-7.650000E+00,+2.271859E+00,+1.648367E+00
-7.645000E+00,+2.312060E+00,+1.640327E+00
-7.640000E+00,+2.271859E+00,+1.624246E+00
-7.635000E+00,+2.271859E+00,+1.632286E+00
-7.630000E+00,+2.199497E+00,+1.648367E+00
-7.625000E+00,+2.151256E+00,+1.648367E+00
-7.620000E+00,+2.151256E+00,+1.656407E+00
-7.615000E+00,+2.111055E+00,+1.648367E+00
-7.610000E+00,+2.006533E+00,+1.608166E+00
-7.605000E+00,+1.950251E+00,+1.608166E+00
-7.600000E+00,+1.869849E+00,+1.527764E+00
-7.595000E+00,+1.749246E+00,+1.527764E+00
-7.590000E+00,+1.692965E+00,+1.511683E+00
-7.585000E+00,+1.580402E+00,+1.463442E+00
-7.580000E+00,+1.483920E+00,+1.415201E+00
-7.575000E+00,+1.427638E+00,+1.366960E+00
-7.570000E+00,+1.331156E+00,+1.310678E+00
-7.565000E+00,+1.250754E+00,+1.286558E+00
-7.560000E+00,+1.186432E+00,+1.222236E+00
-7.555000E+00,+1.114070E+00,+1.173995E+00
-7.550000E+00,+1.106030E+00,+1.125754E+00
-7.545000E+00,+1.017588E+00,+1.045352E+00
-7.540000E+00,+969.347E-03,+1.045352E+00
-7.535000E+00,+921.106E-03,+981.030E-03
-7.530000E+00,+872.864E-03,+964.950E-03
-7.525000E+00,+864.824E-03,+924.749E-03
-7.520000E+00,+896.985E-03,+924.749E-03
-7.515000E+00,+888.945E-03,+924.749E-03
-7.510000E+00,+921.106E-03,+924.749E-03
